person_id,email,event_name,campaign_name,event_timestamp
KL-12083,emma.khan20@hotmail.com,Clicked Email,Summer Sale,2026-06-10T11:57:00Z
KL-24625,mia.chen78@example.com,Clicked Email,Summer Sale,2026-04-03T23:03:00Z
KL-52657,noah.tanaka4@outlook.com,Clicked Email,Winter Clearance,2026-04-08T07:28:00Z
KL-2691,chen.brown96@example.com,Opened Email,Loyalty Perks,2026-04-02T02:25:00Z
KL-77537,zoe.johnson65@yahoo.com,Opened Email,Winter Clearance,2026-04-03T07:26:00Z
KL-42704,lucas.costa48@hotmail.com,Opened Email,Loyalty Perks,2026-05-18T01:08:00Z
KL-61497,tom.ali86@gmail.com,Opened Email,Summer Sale,2026-05-09T06:30:00Z
KL-73378,liam.sharma79@outlook.com,Clicked Email,New Arrivals,2026-06-20T12:18:00Z
KL-19911,chen.lopez40@hotmail.com,Opened Email,Winter Clearance,2026-07-27T15:55:00Z
KL-46069,aiko.chen92@outlook.com,Clicked Email,Summer Sale,2026-05-10T21:11:00Z
KL-23299,olivia.sharma26@gmail.com,Opened Email,Loyalty Perks,2026-02-07T09:32:00Z
KL-92581,liam.martin2@gmail.com,Opened Email,Loyalty Perks,2026-01-15T22:08:00Z
KL-73283,olivia.lee60@yahoo.com,Opened Email,Loyalty Perks,2026-03-08T12:38:00Z
KL-66636,olivia.gonzalez55@outlook.com,Clicked Email,Loyalty Perks,2026-03-15T09:54:00Z
KL-23088,noah.johnson8@gmail.com,Opened Email,Winter Clearance,2026-02-27T15:36:00Z
KL-6459,lucas.lee46@gmail.com,Clicked Email,Summer Sale,2026-02-09T05:23:00Z
KL-88928,nina.chen37@gmail.com,Opened Email,New Arrivals,2026-07-07T07:42:00Z
KL-96503,mia.obrien73@example.com,Clicked Email,Loyalty Perks,2026-03-06T07:54:00Z
KL-91665,lucas.johnson42@outlook.com,Clicked Email,New Arrivals,2026-05-13T07:02:00Z
KL-6459,lucas.lee46@gmail.com,Opened Email,New Arrivals,2026-05-14T12:11:00Z
KL-25129,lucas.smith62@gmail.com,Opened Email,Winter Clearance,2026-02-04T15:18:00Z
KL-68101,olivia.lopez80@example.com,Opened Email,New Arrivals,2026-01-10T02:26:00Z
KL-11568,noah.costa43@example.com,Opened Email,Summer Sale,2026-03-22T07:37:00Z
KL-47322,emma.anand90@hotmail.com,Clicked Email,Winter Clearance,2026-05-07T15:54:00Z
KL-92581,liam.martin2@gmail.com,Clicked Email,New Arrivals,2026-02-27T11:48:00Z
KL-37544,mia.ali16@example.com,Opened Email,Summer Sale,2026-07-08T18:10:00Z
KL-33447,mia.martin62@gmail.com,Opened Email,Loyalty Perks,2026-05-25T11:00:00Z
KL-38189,lucas.smith94@gmail.com,Opened Email,Summer Sale,2026-04-04T21:37:00Z
KL-49528,noah.martin24@gmail.com,Opened Email,New Arrivals,2026-06-08T06:23:00Z
KL-42549,james.anand25@outlook.com,Opened Email,Winter Clearance,2026-05-16T02:38:00Z
KL-42764,fatima.smith31@yahoo.com,Opened Email,Summer Sale,2026-06-01T05:45:00Z
KL-52846,fatima.johnson6@hotmail.com,Clicked Email,Winter Clearance,2026-01-13T04:11:00Z
KL-15924,mia.ali77@outlook.com,Clicked Email,Loyalty Perks,2026-06-16T02:32:00Z
KL-12084,nina.wilson87@yahoo.com,Clicked Email,Loyalty Perks,2026-05-10T00:46:00Z
KL-45686,arjun.brown36@yahoo.com,Opened Email,New Arrivals,2026-01-10T11:46:00Z
KL-56031,chen.lee64@hotmail.com,Opened Email,New Arrivals,2026-06-08T02:24:00Z
KL-61151,zoe.brown42@yahoo.com,Unsubscribed,Winter Clearance,2026-07-18T02:18:00Z
KL-54016,lucas.anand72@example.com,Clicked Email,Loyalty Perks,2026-04-24T09:53:00Z
KL-9641,aiko.wilson28@hotmail.com,Unsubscribed,Summer Sale,2026-07-24T03:39:00Z
KL-15221,lucas.martin54@yahoo.com,Clicked Email,New Arrivals,2026-06-20T22:58:00Z
KL-98639,tom.khan53@hotmail.com,Opened Email,Winter Clearance,2026-04-14T13:45:00Z
KL-83674,fatima.brown25@hotmail.com,Clicked Email,Summer Sale,2026-03-06T21:30:00Z
KL-30610,fatima.smith40@outlook.com,Clicked Email,Summer Sale,2026-02-01T18:10:00Z
KL-48198,lucas.gonzalez89@yahoo.com,Opened Email,Loyalty Perks,2026-04-18T01:26:00Z
KL-42704,lucas.costa48@hotmail.com,Opened Email,Summer Sale,2026-02-05T07:04:00Z
KL-80837,emma.tanaka54@outlook.com,Opened Email,Winter Clearance,2026-04-21T17:43:00Z
KL-14545,chen.gonzalez32@hotmail.com,Opened Email,Winter Clearance,2026-06-27T15:40:00Z
KL-39144,lucas.ali24@outlook.com,Opened Email,Loyalty Perks,2026-02-05T04:12:00Z
KL-16466,aiko.garcia59@example.com,Unsubscribed,Summer Sale,2026-05-12T18:09:00Z
KL-42713,chen.patel36@yahoo.com,Opened Email,Winter Clearance,2026-07-21T16:46:00Z
KL-39975,chen.costa48@example.com,Clicked Email,Winter Clearance,2026-02-16T02:05:00Z
KL-93497,ethan.lee49@outlook.com,Opened Email,Loyalty Perks,2026-02-01T01:01:00Z
KL-87235,noah.novak91@outlook.com,Opened Email,Winter Clearance,2026-07-11T07:36:00Z
KL-43136,chen.tanaka94@yahoo.com,Opened Email,New Arrivals,2026-06-23T02:13:00Z
KL-96503,mia.obrien73@example.com,Opened Email,Winter Clearance,2026-03-20T21:40:00Z
KL-83419,liam.wilson63@gmail.com,Clicked Email,Winter Clearance,2026-05-07T04:30:00Z
KL-97828,david.brown95@gmail.com,Opened Email,Summer Sale,2026-04-22T17:12:00Z
KL-76560,nina.brown30@yahoo.com,Unsubscribed,Winter Clearance,2026-03-19T02:56:00Z
KL-15924,mia.ali77@outlook.com,Opened Email,New Arrivals,2026-01-04T03:49:00Z
KL-89840,emma.chen43@outlook.com,Opened Email,Winter Clearance,2026-07-12T05:44:00Z
KL-83674,fatima.brown25@hotmail.com,Clicked Email,Loyalty Perks,2026-02-14T14:55:00Z
KL-51930,noah.gonzalez60@outlook.com,Opened Email,Loyalty Perks,2026-01-26T04:31:00Z
KL-85248,arjun.tanaka93@gmail.com,Opened Email,Loyalty Perks,2026-03-08T07:31:00Z
KL-27384,liam.gonzalez90@outlook.com,Clicked Email,Loyalty Perks,2026-07-13T19:30:00Z
KL-85115,liam.sharma16@outlook.com,Opened Email,Winter Clearance,2026-05-10T18:27:00Z
KL-7006,tom.martin81@outlook.com,Opened Email,Loyalty Perks,2026-07-26T18:18:00Z
KL-1343,tom.kim71@example.com,Clicked Email,Summer Sale,2026-01-10T13:40:00Z
KL-14638,mia.lee70@outlook.com,Clicked Email,Summer Sale,2026-04-19T04:36:00Z
KL-12083,emma.khan20@hotmail.com,Clicked Email,Winter Clearance,2026-05-11T03:09:00Z
KL-49528,noah.martin24@gmail.com,Opened Email,Winter Clearance,2026-07-05T14:56:00Z
KL-7577,zoe.smith19@hotmail.com,Unsubscribed,New Arrivals,2026-05-08T23:20:00Z
KL-29965,chen.brown68@hotmail.com,Opened Email,Winter Clearance,2026-05-25T06:16:00Z
KL-16466,aiko.garcia59@example.com,Opened Email,New Arrivals,2026-01-05T18:07:00Z
KL-94827,nina.novak57@example.com,Clicked Email,Loyalty Perks,2026-01-06T04:50:00Z
KL-17461,james.lopez3@hotmail.com,Opened Email,Winter Clearance,2026-04-18T22:59:00Z
KL-27250,nina.sharma67@gmail.com,Opened Email,Loyalty Perks,2026-03-16T23:36:00Z
KL-11568,noah.costa43@example.com,Opened Email,Loyalty Perks,2026-01-28T16:18:00Z
KL-68713,zoe.sharma66@outlook.com,Opened Email,Winter Clearance,2026-01-07T07:41:00Z
KL-38947,lucas.obrien21@gmail.com,Opened Email,Summer Sale,2026-03-15T17:43:00Z
KL-96503,mia.obrien73@example.com,Opened Email,New Arrivals,2026-04-21T23:56:00Z
KL-15599,fatima.tanaka79@hotmail.com,Opened Email,Loyalty Perks,2026-03-03T22:59:00Z
KL-63300,maria.wilson8@example.com,Unsubscribed,Winter Clearance,2026-07-24T14:00:00Z
KL-63300,maria.wilson8@example.com,Opened Email,Winter Clearance,2026-06-08T21:08:00Z
KL-31116,chen.kim95@yahoo.com,Clicked Email,New Arrivals,2026-01-04T02:08:00Z
KL-51930,noah.gonzalez60@outlook.com,Opened Email,Summer Sale,2026-07-27T01:57:00Z
KL-7021,aiko.martin77@hotmail.com,Opened Email,Loyalty Perks,2026-02-13T08:49:00Z
KL-82779,maria.garcia84@yahoo.com,Opened Email,New Arrivals,2026-07-07T13:54:00Z
KL-88928,nina.chen37@gmail.com,Clicked Email,Summer Sale,2026-07-17T05:44:00Z
KL-21628,david.kim82@example.com,Clicked Email,Winter Clearance,2026-06-24T20:05:00Z
KL-68713,zoe.sharma66@outlook.com,Opened Email,Winter Clearance,2026-01-28T10:40:00Z
KL-82351,zoe.brown55@example.com,Opened Email,Loyalty Perks,2026-04-20T04:01:00Z
KL-1827,tom.garcia93@yahoo.com,Clicked Email,Winter Clearance,2026-03-19T22:53:00Z
KL-82484,zoe.patel26@yahoo.com,Opened Email,New Arrivals,2026-02-09T19:23:00Z
KL-84372,priya.anand2@example.com,Opened Email,New Arrivals,2026-03-02T20:56:00Z
KL-81509,tom.gonzalez0@yahoo.com,Opened Email,Summer Sale,2026-03-10T12:07:00Z
KL-20429,raj.kim49@hotmail.com,Clicked Email,Summer Sale,2026-05-02T06:33:00Z
KL-705,maria.smith84@yahoo.com,Opened Email,Loyalty Perks,2026-03-21T02:03:00Z
KL-71724,ethan.kim47@yahoo.com,Opened Email,Loyalty Perks,2026-02-03T11:25:00Z
KL-13908,olivia.ali3@outlook.com,Clicked Email,Summer Sale,2026-06-07T10:12:00Z
KL-91462,noah.novak73@yahoo.com,Opened Email,Loyalty Perks,2026-05-21T06:30:00Z
KL-72910,tom.chen61@hotmail.com,Unsubscribed,Loyalty Perks,2026-03-17T01:12:00Z
KL-96254,sara.patel21@gmail.com,Opened Email,Summer Sale,2026-04-17T10:24:00Z
KL-71724,ethan.kim47@yahoo.com,Unsubscribed,Summer Sale,2026-04-27T14:35:00Z
KL-84448,zoe.novak37@gmail.com,Opened Email,Summer Sale,2026-05-02T04:56:00Z
KL-89241,david.novak42@yahoo.com,Opened Email,Winter Clearance,2026-05-17T22:35:00Z
KL-54022,emma.garcia39@example.com,Opened Email,Winter Clearance,2026-06-04T13:05:00Z
KL-95238,lucas.khan54@outlook.com,Clicked Email,Winter Clearance,2026-04-26T16:27:00Z
KL-61124,lucas.gonzalez57@outlook.com,Opened Email,Winter Clearance,2026-07-27T12:28:00Z
KL-38988,priya.costa85@gmail.com,Opened Email,New Arrivals,2026-02-14T02:30:00Z
KL-96254,sara.patel21@gmail.com,Clicked Email,Summer Sale,2026-03-18T06:23:00Z
KL-91278,aiko.tanaka0@yahoo.com,Opened Email,Loyalty Perks,2026-06-18T02:37:00Z
KL-67994,priya.brown81@yahoo.com,Clicked Email,Loyalty Perks,2026-04-23T04:34:00Z
KL-84865,liam.chen92@hotmail.com,Opened Email,Loyalty Perks,2026-02-08T18:41:00Z
KL-82157,nina.martin12@hotmail.com,Opened Email,Loyalty Perks,2026-02-13T12:42:00Z
KL-69869,james.ali72@example.com,Opened Email,Winter Clearance,2026-07-23T15:21:00Z
KL-14923,zoe.sharma92@example.com,Opened Email,Summer Sale,2026-06-11T17:52:00Z
KL-19911,chen.lopez40@hotmail.com,Clicked Email,Winter Clearance,2026-05-16T19:55:00Z
KL-10782,raj.anand9@gmail.com,Opened Email,New Arrivals,2026-01-05T16:21:00Z
KL-56010,aiko.anand7@example.com,Opened Email,Winter Clearance,2026-02-16T12:27:00Z
KL-82157,nina.martin12@hotmail.com,Opened Email,Loyalty Perks,2026-03-03T20:23:00Z
KL-52207,maria.obrien12@outlook.com,Opened Email,New Arrivals,2026-03-05T16:23:00Z
KL-63574,emma.ali56@yahoo.com,Clicked Email,Summer Sale,2026-02-01T17:29:00Z
KL-32634,ethan.tanaka24@hotmail.com,Opened Email,Summer Sale,2026-05-19T15:08:00Z
KL-42198,lucas.kim78@example.com,Opened Email,Winter Clearance,2026-07-27T07:35:00Z
KL-19352,aiko.anand75@outlook.com,Opened Email,Winter Clearance,2026-07-16T15:29:00Z
KL-87235,noah.novak91@outlook.com,Opened Email,Summer Sale,2026-07-17T09:08:00Z
KL-27332,nina.wilson66@example.com,Opened Email,Winter Clearance,2026-06-17T12:12:00Z
KL-81509,tom.gonzalez0@yahoo.com,Opened Email,Summer Sale,2026-04-03T04:04:00Z
KL-49528,noah.martin24@gmail.com,Opened Email,Loyalty Perks,2026-02-07T09:43:00Z
KL-13762,priya.garcia51@gmail.com,Unsubscribed,New Arrivals,2026-06-02T11:47:00Z
KL-69272,james.kim46@yahoo.com,Unsubscribed,Winter Clearance,2026-04-04T19:53:00Z
KL-31116,chen.kim95@yahoo.com,Clicked Email,Summer Sale,2026-06-19T18:40:00Z
KL-20429,raj.kim49@hotmail.com,Opened Email,Winter Clearance,2026-03-23T19:27:00Z
KL-32455,olivia.patel82@outlook.com,Clicked Email,Winter Clearance,2026-07-15T13:18:00Z
KL-94310,chen.gonzalez20@outlook.com,Clicked Email,New Arrivals,2026-02-10T08:01:00Z
KL-77568,arjun.brown8@yahoo.com,Clicked Email,New Arrivals,2026-02-27T09:08:00Z
KL-80837,emma.tanaka54@outlook.com,Clicked Email,Loyalty Perks,2026-02-25T14:39:00Z
KL-16084,zoe.ali5@hotmail.com,Opened Email,New Arrivals,2026-07-03T18:04:00Z
KL-86558,maria.kim1@outlook.com,Opened Email,New Arrivals,2026-05-23T00:29:00Z
KL-53097,olivia.obrien10@hotmail.com,Clicked Email,Loyalty Perks,2026-04-22T07:26:00Z
KL-77239,aiko.lee25@yahoo.com,Opened Email,Loyalty Perks,2026-04-26T20:37:00Z
KL-9955,fatima.anand58@outlook.com,Opened Email,Loyalty Perks,2026-01-24T22:06:00Z
KL-44113,james.wilson22@yahoo.com,Opened Email,Winter Clearance,2026-06-27T04:26:00Z
KL-95379,arjun.ali4@gmail.com,Opened Email,Summer Sale,2026-02-13T11:35:00Z
KL-66210,zoe.khan1@example.com,Opened Email,Loyalty Perks,2026-07-15T10:38:00Z
KL-53225,david.martin39@example.com,Opened Email,New Arrivals,2026-03-10T16:32:00Z
KL-70607,raj.tanaka74@hotmail.com,Opened Email,Loyalty Perks,2026-04-03T19:11:00Z
KL-66636,olivia.gonzalez55@outlook.com,Opened Email,Winter Clearance,2026-04-19T02:52:00Z
KL-97908,raj.costa32@hotmail.com,Clicked Email,New Arrivals,2026-06-17T13:40:00Z
KL-52657,noah.tanaka4@outlook.com,Opened Email,New Arrivals,2026-07-05T00:56:00Z
KL-10782,raj.anand9@gmail.com,Opened Email,Winter Clearance,2026-06-05T21:26:00Z
KL-69453,olivia.khan22@outlook.com,Clicked Email,New Arrivals,2026-07-17T04:19:00Z
KL-36009,aiko.gonzalez7@example.com,Clicked Email,Loyalty Perks,2026-07-19T05:46:00Z
KL-78537,david.lee61@outlook.com,Opened Email,Loyalty Perks,2026-01-02T01:44:00Z
KL-55065,david.wilson85@example.com,Opened Email,Summer Sale,2026-05-13T21:03:00Z
KL-49091,fatima.khan44@example.com,Opened Email,Winter Clearance,2026-07-01T10:05:00Z
KL-46227,noah.wilson10@yahoo.com,Opened Email,Loyalty Perks,2026-03-07T04:31:00Z
KL-9955,fatima.anand58@outlook.com,Clicked Email,New Arrivals,2026-06-02T20:44:00Z
KL-48254,james.garcia80@example.com,Opened Email,New Arrivals,2026-03-14T20:58:00Z
KL-19125,ethan.patel14@yahoo.com,Clicked Email,New Arrivals,2026-07-01T02:58:00Z
KL-72039,arjun.anand29@hotmail.com,Opened Email,Summer Sale,2026-05-02T16:52:00Z
KL-59867,maria.brown13@yahoo.com,Opened Email,Summer Sale,2026-05-15T16:07:00Z
KL-62664,arjun.sharma81@hotmail.com,Opened Email,Loyalty Perks,2026-07-27T17:02:00Z
KL-57537,aiko.anand88@example.com,Opened Email,Loyalty Perks,2026-06-09T02:21:00Z
KL-82779,maria.garcia84@yahoo.com,Opened Email,Summer Sale,2026-05-24T07:03:00Z
KL-84448,zoe.novak37@gmail.com,Opened Email,Winter Clearance,2026-04-14T02:15:00Z
KL-39451,priya.anand6@hotmail.com,Clicked Email,Winter Clearance,2026-02-18T20:01:00Z
KL-95859,olivia.gonzalez68@outlook.com,Opened Email,New Arrivals,2026-02-22T20:27:00Z
KL-80357,lucas.garcia72@gmail.com,Opened Email,Loyalty Perks,2026-07-28T18:19:00Z
KL-53556,olivia.lee11@yahoo.com,Unsubscribed,Loyalty Perks,2026-07-15T00:55:00Z
KL-58116,emma.kim80@outlook.com,Opened Email,Summer Sale,2026-07-28T02:02:00Z
KL-67994,priya.brown81@yahoo.com,Opened Email,New Arrivals,2026-01-28T19:27:00Z
KL-49629,david.obrien60@yahoo.com,Opened Email,Winter Clearance,2026-05-17T09:08:00Z
KL-51898,olivia.brown48@hotmail.com,Opened Email,Loyalty Perks,2026-02-22T13:38:00Z
KL-27898,raj.wilson22@outlook.com,Unsubscribed,Winter Clearance,2026-06-28T11:41:00Z
KL-186,noah.brown14@hotmail.com,Opened Email,Winter Clearance,2026-07-16T13:30:00Z
KL-25129,lucas.smith62@gmail.com,Opened Email,Winter Clearance,2026-04-13T04:42:00Z
KL-31192,mia.gonzalez77@hotmail.com,Opened Email,Winter Clearance,2026-02-14T17:33:00Z
KL-10539,arjun.kim49@gmail.com,Clicked Email,Summer Sale,2026-01-24T20:25:00Z
KL-85679,ethan.johnson9@yahoo.com,Opened Email,Winter Clearance,2026-04-06T18:10:00Z
KL-38189,lucas.smith94@gmail.com,Clicked Email,Winter Clearance,2026-04-15T16:53:00Z
KL-25129,lucas.smith62@gmail.com,Opened Email,New Arrivals,2026-04-21T12:05:00Z
KL-63300,maria.wilson8@example.com,Clicked Email,New Arrivals,2026-02-18T20:38:00Z
KL-82351,zoe.brown55@example.com,Opened Email,Winter Clearance,2026-03-19T18:15:00Z
KL-6987,arjun.tanaka27@outlook.com,Clicked Email,Summer Sale,2026-02-11T10:39:00Z
KL-84185,priya.tanaka50@example.com,Unsubscribed,Winter Clearance,2026-02-14T10:38:00Z
KL-47203,noah.khan59@gmail.com,Clicked Email,Loyalty Perks,2026-01-18T06:58:00Z
KL-80178,david.martin91@gmail.com,Clicked Email,Summer Sale,2026-03-01T02:58:00Z
KL-90051,olivia.lee72@yahoo.com,Opened Email,Summer Sale,2026-07-15T03:57:00Z
KL-53556,olivia.lee11@yahoo.com,Clicked Email,Loyalty Perks,2026-04-18T18:12:00Z
KL-66210,zoe.khan1@example.com,Opened Email,New Arrivals,2026-05-28T11:55:00Z
KL-63300,maria.wilson8@example.com,Clicked Email,Summer Sale,2026-05-18T14:05:00Z
KL-30610,fatima.smith40@outlook.com,Opened Email,Loyalty Perks,2026-05-14T01:03:00Z
KL-61151,zoe.brown42@yahoo.com,Clicked Email,Summer Sale,2026-01-23T19:11:00Z
KL-84448,zoe.novak37@gmail.com,Opened Email,New Arrivals,2026-05-15T17:53:00Z
KL-51932,sara.chen57@hotmail.com,Clicked Email,Winter Clearance,2026-01-21T07:41:00Z
KL-77568,arjun.brown8@yahoo.com,Opened Email,New Arrivals,2026-01-04T03:46:00Z
KL-70694,arjun.costa76@yahoo.com,Clicked Email,Summer Sale,2026-01-21T16:25:00Z
KL-72623,nina.chen29@gmail.com,Opened Email,Winter Clearance,2026-03-06T18:48:00Z
KL-54389,ethan.obrien11@example.com,Clicked Email,Loyalty Perks,2026-02-06T05:14:00Z
KL-90271,priya.anand96@example.com,Clicked Email,New Arrivals,2026-07-04T20:35:00Z
KL-77568,arjun.brown8@yahoo.com,Clicked Email,New Arrivals,2026-01-01T15:40:00Z
KL-17461,james.lopez3@hotmail.com,Opened Email,New Arrivals,2026-07-09T05:57:00Z
KL-13908,olivia.ali3@outlook.com,Clicked Email,New Arrivals,2026-03-23T18:28:00Z
KL-6790,chen.brown89@example.com,Opened Email,Winter Clearance,2026-07-24T20:18:00Z
KL-52207,maria.obrien12@outlook.com,Clicked Email,Winter Clearance,2026-07-23T02:51:00Z
KL-66330,fatima.kim37@yahoo.com,Opened Email,Loyalty Perks,2026-04-22T19:23:00Z
KL-11442,priya.wilson14@gmail.com,Unsubscribed,Loyalty Perks,2026-01-24T12:34:00Z
KL-53654,emma.sharma58@gmail.com,Opened Email,Loyalty Perks,2026-06-10T08:23:00Z
KL-62094,noah.garcia15@gmail.com,Opened Email,Loyalty Perks,2026-06-03T08:24:00Z
KL-8375,ethan.anand44@hotmail.com,Clicked Email,Winter Clearance,2026-03-28T16:12:00Z
KL-19127,emma.brown50@outlook.com,Opened Email,New Arrivals,2026-07-10T17:47:00Z
KL-83892,sara.kim20@gmail.com,Clicked Email,Winter Clearance,2026-06-06T13:53:00Z
KL-47203,noah.khan59@gmail.com,Opened Email,Winter Clearance,2026-04-27T09:33:00Z
KL-68193,james.chen63@hotmail.com,Opened Email,New Arrivals,2026-01-28T21:51:00Z
KL-83808,raj.sharma41@gmail.com,Unsubscribed,Loyalty Perks,2026-05-16T00:59:00Z
KL-58699,noah.garcia66@example.com,Opened Email,New Arrivals,2026-02-25T20:26:00Z
KL-39451,priya.anand6@hotmail.com,Opened Email,Loyalty Perks,2026-03-08T23:27:00Z
KL-49697,maria.lopez14@yahoo.com,Clicked Email,Summer Sale,2026-03-01T23:50:00Z
KL-20057,noah.martin59@gmail.com,Clicked Email,Summer Sale,2026-03-24T01:38:00Z
KL-37938,lucas.sharma89@yahoo.com,Opened Email,Winter Clearance,2026-04-06T23:52:00Z
KL-95379,arjun.ali4@gmail.com,Opened Email,Winter Clearance,2026-02-09T05:58:00Z
KL-3975,ethan.patel0@gmail.com,Opened Email,Summer Sale,2026-06-15T14:14:00Z
KL-12084,nina.wilson87@yahoo.com,Unsubscribed,New Arrivals,2026-07-19T10:17:00Z
KL-2272,lucas.patel34@hotmail.com,Clicked Email,Summer Sale,2026-02-18T00:04:00Z
KL-51169,lucas.obrien21@outlook.com,Opened Email,Loyalty Perks,2026-05-12T03:22:00Z
KL-19096,james.anand19@gmail.com,Opened Email,Summer Sale,2026-03-11T00:42:00Z
KL-38189,lucas.smith94@gmail.com,Opened Email,Loyalty Perks,2026-02-11T07:56:00Z
KL-29202,zoe.garcia33@gmail.com,Opened Email,Winter Clearance,2026-05-09T21:43:00Z
KL-90206,ethan.obrien53@hotmail.com,Opened Email,New Arrivals,2026-07-16T19:54:00Z
KL-3975,ethan.patel0@gmail.com,Clicked Email,New Arrivals,2026-01-26T23:46:00Z
KL-81953,arjun.brown51@yahoo.com,Opened Email,New Arrivals,2026-02-22T11:36:00Z
KL-186,noah.brown14@hotmail.com,Opened Email,New Arrivals,2026-04-12T05:56:00Z
KL-83808,raj.sharma41@gmail.com,Opened Email,New Arrivals,2026-05-14T21:24:00Z
KL-85248,arjun.tanaka93@gmail.com,Clicked Email,Summer Sale,2026-06-02T16:23:00Z
KL-47203,noah.khan59@gmail.com,Opened Email,New Arrivals,2026-05-23T21:22:00Z
KL-67994,priya.brown81@yahoo.com,Opened Email,Loyalty Perks,2026-01-09T20:48:00Z
KL-25031,zoe.novak26@gmail.com,Opened Email,Summer Sale,2026-05-08T10:06:00Z
KL-50428,tom.khan40@yahoo.com,Unsubscribed,Loyalty Perks,2026-03-27T11:20:00Z
KL-97828,david.brown95@gmail.com,Opened Email,Winter Clearance,2026-06-02T13:08:00Z
KL-79271,lucas.gonzalez48@yahoo.com,Opened Email,Summer Sale,2026-04-15T06:15:00Z
KL-14545,chen.gonzalez32@hotmail.com,Opened Email,Winter Clearance,2026-01-27T04:54:00Z
KL-49091,fatima.khan44@example.com,Clicked Email,Winter Clearance,2026-03-14T23:46:00Z
KL-84372,priya.anand2@example.com,Opened Email,Winter Clearance,2026-03-04T05:48:00Z
KL-12367,arjun.smith23@hotmail.com,Opened Email,Loyalty Perks,2026-05-04T16:50:00Z
KL-8375,ethan.anand44@hotmail.com,Unsubscribed,Winter Clearance,2026-02-01T18:39:00Z
KL-76612,raj.anand30@example.com,Clicked Email,New Arrivals,2026-01-20T13:15:00Z
KL-53097,olivia.obrien10@hotmail.com,Opened Email,Loyalty Perks,2026-01-14T23:31:00Z
KL-76612,raj.anand30@example.com,Opened Email,Loyalty Perks,2026-01-23T10:46:00Z
KL-12535,arjun.kim24@gmail.com,Opened Email,New Arrivals,2026-06-23T23:26:00Z
KL-4599,ethan.kim31@outlook.com,Opened Email,Summer Sale,2026-02-25T06:17:00Z
KL-98639,tom.khan53@hotmail.com,Opened Email,Summer Sale,2026-03-17T11:54:00Z
KL-19304,fatima.lopez46@hotmail.com,Opened Email,New Arrivals,2026-01-05T11:38:00Z
KL-66636,olivia.gonzalez55@outlook.com,Opened Email,Winter Clearance,2026-03-12T01:54:00Z
KL-2159,zoe.chen56@outlook.com,Opened Email,New Arrivals,2026-07-24T07:06:00Z
KL-83073,aiko.tanaka29@outlook.com,Opened Email,New Arrivals,2026-04-12T11:28:00Z
KL-1558,chen.smith96@yahoo.com,Unsubscribed,New Arrivals,2026-05-20T02:07:00Z
KL-5009,arjun.ali76@example.com,Clicked Email,Loyalty Perks,2026-05-01T23:18:00Z
KL-69922,aiko.ali30@outlook.com,Opened Email,New Arrivals,2026-01-17T22:12:00Z
KL-30610,fatima.smith40@outlook.com,Opened Email,New Arrivals,2026-04-20T11:14:00Z
KL-91278,aiko.tanaka0@yahoo.com,Opened Email,Summer Sale,2026-06-21T05:42:00Z
KL-23088,noah.johnson8@gmail.com,Unsubscribed,Winter Clearance,2026-01-22T20:06:00Z
KL-5227,aiko.novak67@outlook.com,Opened Email,Winter Clearance,2026-02-22T18:07:00Z
KL-90206,ethan.obrien53@hotmail.com,Unsubscribed,New Arrivals,2026-04-26T10:51:00Z
KL-75458,noah.smith32@gmail.com,Unsubscribed,New Arrivals,2026-07-06T16:07:00Z
KL-39144,lucas.ali24@outlook.com,Opened Email,Summer Sale,2026-06-02T23:32:00Z
KL-99615,aiko.brown56@outlook.com,Opened Email,New Arrivals,2026-02-04T18:35:00Z
KL-83073,aiko.tanaka29@outlook.com,Clicked Email,Summer Sale,2026-07-11T14:13:00Z
KL-2159,zoe.chen56@outlook.com,Unsubscribed,Winter Clearance,2026-07-16T03:49:00Z
KL-41368,zoe.tanaka13@hotmail.com,Clicked Email,New Arrivals,2026-05-17T21:28:00Z
KL-88432,james.smith55@hotmail.com,Opened Email,Winter Clearance,2026-06-10T11:54:00Z
KL-59867,maria.brown13@yahoo.com,Opened Email,Loyalty Perks,2026-07-07T01:16:00Z
KL-89840,emma.chen43@outlook.com,Clicked Email,Summer Sale,2026-01-26T05:00:00Z
KL-84108,lucas.obrien67@outlook.com,Clicked Email,New Arrivals,2026-05-16T17:39:00Z
KL-13177,fatima.khan17@gmail.com,Opened Email,Loyalty Perks,2026-06-12T01:10:00Z
KL-59867,maria.brown13@yahoo.com,Clicked Email,Winter Clearance,2026-04-25T12:03:00Z
KL-32634,ethan.tanaka24@hotmail.com,Opened Email,Loyalty Perks,2026-01-20T23:50:00Z
KL-93338,james.patel8@outlook.com,Opened Email,Winter Clearance,2026-06-23T14:43:00Z
KL-67994,priya.brown81@yahoo.com,Opened Email,Summer Sale,2026-05-23T23:09:00Z
KL-5682,james.smith25@hotmail.com,Clicked Email,Summer Sale,2026-01-03T07:53:00Z
KL-2285,aiko.kim87@example.com,Opened Email,Winter Clearance,2026-02-03T01:55:00Z
KL-16732,nina.johnson93@yahoo.com,Clicked Email,Summer Sale,2026-02-08T08:24:00Z
KL-76612,raj.anand30@example.com,Opened Email,Loyalty Perks,2026-02-05T00:06:00Z
KL-62910,nina.novak23@hotmail.com,Opened Email,Loyalty Perks,2026-07-08T05:02:00Z
